time;tag;message
2026.01.01 00:00:00;RECOVER;init: v2.44 test_case=T1_momentum_m30 lock=0 streak=0 positions=0 equity=10000.00 day_eq=10000.00 peak_eq=10000.00
2026.01.01 00:00:00;RECOVER;symbol overrides [XAUUSD]: XAUUSD: EA defaults are already tuned for this symbol
2026.01.02 01:30:00;DECISION;setup LONG score=1.00 entry=4341.03 inv=4304.62 tgt=0.00 [BOS long lvl=4331.59|RelVol=4.34|VPnode d=1.23|VWAPside|CycleTurn w=-0.73<--1.00|RSI=58]
2026.01.02 01:30:00;VETO;authorization denied: outside session window (server hour 01, window 12-20)
2026.01.02 02:00:00;VETO;authorization denied: outside session window (server hour 02, window 12-20)
2026.01.02 02:30:00;VETO;authorization denied: outside session window (server hour 02, window 12-20)
2026.01.02 03:00:00;VETO;authorization denied: outside session window (server hour 03, window 12-20)
2026.01.02 10:00:00;DECISION;setup LONG score=0.90 entry=4382.82 inv=4304.62 tgt=0.00 [BOS long lvl=4381.74|RelVol=1.42|VPnode d=0.58|VWAPside|ADX=53|RSI=69]
2026.01.02 10:00:00;VETO;authorization denied: outside session window (server hour 10, window 12-20)
2026.01.02 10:30:00;VETO;authorization denied: outside session window (server hour 10, window 12-20)
2026.01.02 11:00:00;VETO;authorization denied: outside session window (server hour 11, window 12-20)
2026.01.02 11:30:00;VETO;authorization denied: outside session window (server hour 11, window 12-20)
2026.01.02 16:00:00;DECISION;setup SHORT score=1.00 entry=4369.49 inv=4399.30 tgt=0.00 AWAIT-RETEST [CHoCH short lvl=4371.99|RelVol=1.17|Retest@4369.49|VPnode d=3.69|VWAPside|CycleTurn w=-0.80<--0.68|RSI=44]
2026.01.02 16:00:00;DECISION;TP capped 59.62250 -> 44.71688 (3.0xATR)
2026.01.02 16:00:00;ORDER;limit SELL 0.02 @ 4369.49 sl=4399.30 tp=4324.77 rc=10009 [WT|CHOCH|1.00|RL]
2026.01.02 16:00:00;RISK;sizing: vol_ratio=0.72 scalar=1.00 gap_buf=5.00250 eff_stop=34.81375
2026.01.02 16:00:40;ORDER;entry fill deal #2 SELL 0.02 @ 4369.49000
2026.01.02 17:06:20;MANAGE;#2 SL 4399.30 -> 4369.45 breakeven
2026.01.02 17:06:20;MANAGE;#2 partial close 0.01 of 0.02 lots
2026.01.02 17:06:20;RISK;deal closed pnl=30.14 streak=0 lock=0
2026.01.02 17:06:59;MANAGE;#2 SL 4369.45 -> 4368.76 trail
2026.01.02 17:07:40;MANAGE;#2 SL 4368.76 -> 4368.16 trail
2026.01.02 17:08:20;MANAGE;#2 SL 4368.16 -> 4367.10 trail
2026.01.02 17:10:40;MANAGE;#2 SL 4367.10 -> 4363.19 trail
2026.01.02 17:11:40;MANAGE;#2 SL 4363.19 -> 4357.44 trail
2026.01.02 17:12:20;MANAGE;#2 SL 4357.44 -> 4356.70 trail
